batch	source_language	id	type	team_name	sheet_type	annotator_id	task	label	Notes
B01	French	25	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	French	26	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	29	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	30	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	33	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	35	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	37	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	38	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	39	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	French	42	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	44	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	47	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	48	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	50	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	51	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	54	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	56	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	French	58	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	61	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	71	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	78	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	79	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	80	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	81	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	86	MAIN	SQUad	MAIN	2	Bias	Biased against both Palestine and Israel	
B01	French	97	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	98	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	101	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	109	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	110	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	111	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	120	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	129	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	132	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	141	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	151	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	163	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	166	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	168	MAIN	SQUad	MAIN	2	Bias	Not Applicable	
B01	French	182	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	184	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	193	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	199	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	206	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	209	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	212	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	219	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	220	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	245	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	266	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	269	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	280	MAIN	SQUad	MAIN	2	Bias	Biased against both Palestine and Israel	
B01	French	304	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	336	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	French	341	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	343	MAIN	SQUad	MAIN	2	Bias	Biased against both Palestine and Israel	
B01	French	357	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	358	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	407	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	410	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	417	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	422	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	446	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	481	MAIN	SQUad	MAIN	2	Bias	Not Applicable	
B01	French	533	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	574	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	586	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	592	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	608	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	617	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	635	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	701	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	720	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	737	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	738	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	739	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	757	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	779	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	790	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	791	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	794	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	796	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	798	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	807	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	819	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	832	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	858	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	859	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	870	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	877	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	882	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	French	901	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	907	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	908	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	909	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	924	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	935	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	982	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1000	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	1017	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	1060	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	1064	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	French	1172	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	1237	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1256	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1326	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1404	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1426	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1456	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1507	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	1554	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	1585	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	1629	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1686	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1695	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	1784	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	1848	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	2032	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	2166	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2178	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2283	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2427	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2463	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2547	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	2588	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	2615	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2722	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2757	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2800	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2801	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	2946	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	2966	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	2974	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	3156	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	3236	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3274	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3296	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3421	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	3539	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3642	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3675	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3738	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3859	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	3904	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	3929	MAIN	SQUad	MAIN	2	Bias	Biased against both Palestine and Israel	
B01	French	3953	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	4039	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	4040	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	4163	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	4185	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	French	4348	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	4771	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	4785	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	4788	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	4808	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	5097	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	5098	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	5375	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	5610	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	5934	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	6214	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	French	9430	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	French	10099	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hebrew	1	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	2	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	3	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	5	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	8	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	9	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	11	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	13	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	14	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	24	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	26	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	30	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	31	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	35	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	36	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	38	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	40	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	46	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	47	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	48	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	49	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	Hebrew	56	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	57	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	59	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	62	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	65	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	70	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	73	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	74	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	76	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	77	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	80	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	82	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	86	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	88	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	89	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	91	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	92	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	99	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	Hebrew	101	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	105	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	117	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	124	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	138	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	146	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	155	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	177	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	187	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	296	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	361	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	383	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	444	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	789	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	795	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	800	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	804	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	810	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	815	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	819	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	842	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	850	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	909	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	959	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	969	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	971	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	972	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	975	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	978	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	982	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	1010	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	1015	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	1017	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4404	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4410	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4411	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4413	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4414	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4415	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4420	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4422	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4425	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4428	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4430	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4433	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4436	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4446	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4448	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hebrew	4449	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4452	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4454	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4455	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4457	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4458	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4463	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4471	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4472	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4477	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4478	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4482	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4486	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4489	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4498	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4504	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4507	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4508	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4522	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4526	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4531	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4533	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4535	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4536	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4541	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4561	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4564	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4565	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4576	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4584	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4593	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4615	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4639	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4678	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4689	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	4702	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	4729	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	5135	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	5624	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	6099	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	6115	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10680	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10682	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10683	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10684	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10687	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	Hebrew	10688	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10689	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10690	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10692	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10695	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10697	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10699	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10700	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10702	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10703	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10709	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10710	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10721	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10724	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10725	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10728	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10732	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10735	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10736	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10742	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10743	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10749	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10751	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10782	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10787	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10798	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	10800	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10810	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10820	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10832	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10839	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10840	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10853	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10854	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10896	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10929	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	10934	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	11002	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	11008	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	11042	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	11072	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	11330	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	11354	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	11542	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hebrew	11574	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hebrew	12034	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	1	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	2	MAIN	SQUad	MAIN	2	Bias	Unbiased	
B01	Hindi	4	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	5	MAIN	SQUad	MAIN	2	Bias	Biased against both Palestine and Israel	
B01	Hindi	6	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	7	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	8	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	9	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	10	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	11	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	13	MAIN	SQUad	MAIN	2	Bias	Biased against both Palestine and Israel	
B01	Hindi	14	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hindi	16	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	18	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	19	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hindi	20	MAIN	SQUad	MAIN	2	Bias	Unclear	
B01	Hindi	22	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	24	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hindi	30	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	32	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hindi	33	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	34	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hindi	38	MAIN	SQUad	MAIN	2	Bias	Biased against both Palestine and Israel	
B01	Hindi	40	MAIN	SQUad	MAIN	2	Bias	Biased against Palestine	
B01	Hindi	42	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	44	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	45	MAIN	SQUad	MAIN	2	Bias	Biased against others	
B01	Hindi	52	MAIN	SQUad	MAIN	2	Bias	Unclear	
